Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-11-17,44.650001525878906,44.880001068115234,43.91999816894531,44.38999938964844,43.457763671875,325400,BYDDY_diario
2020-11-18,46.41999816894531,46.56999969482422,45.310001373291016,46.150001525878906,45.18080139160156,483400,BYDDY_diario
2020-11-19,44.72999954223633,45.5,44.47999954223633,45.34000015258789,44.3878059387207,370400,BYDDY_diario
2020-11-20,46.88999938964844,47.5,46.88999938964844,47.45000076293945,46.45349884033203,334100,BYDDY_diario
2020-11-23,51.0,52.650001525878906,50.5,52.650001525878906,51.54429244995117,806300,BYDDY_diario
2020-11-24,52.9900016784668,53.459999084472656,51.29999923706055,52.15999984741211,51.06458282470703,421600,BYDDY_diario
2020-11-25,49.66999816894531,50.279998779296875,49.31999969482422,50.2599983215332,49.20448303222656,250000,BYDDY_diario
2020-11-27,48.689998626708984,49.119998931884766,48.40999984741211,48.77000045776367,47.74577713012695,209300,BYDDY_diario
2020-11-30,48.38999938964844,48.38999938964844,46.529998779296875,46.650001525878906,45.6702995300293,333200,BYDDY_diario
2020-12-01,48.61000061035156,48.86000061035156,47.099998474121094,47.34000015258789,46.34580993652344,469700,BYDDY_diario
2020-12-02,45.20000076293945,45.83000183105469,44.220001220703125,45.52000045776367,44.564029693603516,312500,BYDDY_diario
2020-12-03,45.20000076293945,45.27000045776367,44.20000076293945,44.290000915527344,43.359859466552734,284100,BYDDY_diario
2020-12-04,45.84000015258789,46.060001373291016,45.119998931884766,45.4900016784668,44.53466033935547,214700,BYDDY_diario
2020-12-07,45.529998779296875,46.7400016784668,45.13999938964844,46.099998474121094,45.1318473815918,316000,BYDDY_diario
2020-12-08,47.290000915527344,47.290000915527344,46.599998474121094,47.209999084472656,46.218536376953125,245500,BYDDY_diario
2020-12-09,46.38999938964844,46.38999938964844,44.72999954223633,45.040000915527344,44.094112396240234,243900,BYDDY_diario
2020-12-10,44.91999816894531,45.83000183105469,44.91999816894531,45.75,44.78919982910156,114700,BYDDY_diario
2020-12-11,44.790000915527344,44.97999954223633,44.2599983215332,44.310001373291016,43.37944030761719,128100,BYDDY_diario
2020-12-14,46.119998931884766,46.56999969482422,46.0,46.25,45.2786979675293,147000,BYDDY_diario
2020-12-15,46.27000045776367,47.38999938964844,46.27000045776367,47.369998931884766,46.375179290771484,197900,BYDDY_diario
2020-12-16,47.16999816894531,47.16999816894531,46.220001220703125,46.68000030517578,45.69967269897461,120900,BYDDY_diario
2020-12-17,46.79999923706055,47.09000015258789,46.59000015258789,47.029998779296875,46.04231643676758,109600,BYDDY_diario
2020-12-18,47.7400016784668,47.9900016784668,47.70000076293945,47.900001525878906,46.89405059814453,197500,BYDDY_diario
2020-12-21,51.439998626708984,52.36000061035156,51.439998626708984,52.31999969482422,51.221221923828125,292000,BYDDY_diario
2020-12-22,50.04999923706055,50.68000030517578,49.720001220703125,49.869998931884766,48.822669982910156,201500,BYDDY_diario
2020-12-23,50.79999923706055,51.15999984741211,50.540000915527344,50.86000061035156,49.7918815612793,258000,BYDDY_diario
2020-12-24,48.31999969482422,50.849998474121094,48.31999969482422,48.900001525878906,47.873046875,90700,BYDDY_diario
2020-12-28,50.869998931884766,51.529998779296875,50.650001525878906,50.849998474121094,49.78209686279297,205700,BYDDY_diario
2020-12-29,50.290000915527344,50.29999923706055,49.5099983215332,50.209999084472656,49.15553283691406,153800,BYDDY_diario
2020-12-30,50.849998474121094,51.400001525878906,50.33000183105469,51.400001525878906,50.3205451965332,151500,BYDDY_diario
2020-12-31,52.0,52.79999923706055,52.0,52.77000045776367,51.661773681640625,110900,BYDDY_diario
2021-01-04,55.81999969482422,57.189998626708984,55.81999969482422,56.099998474121094,54.921836853027344,217200,BYDDY_diario
2021-01-05,58.709999084472656,60.0,58.709999084472656,59.880001068115234,58.62245178222656,426900,BYDDY_diario
2021-01-06,58.540000915527344,59.4900016784668,57.75,58.099998474121094,56.87983703613281,316900,BYDDY_diario
2021-01-07,60.90999984741211,62.08000183105469,60.5099983215332,61.97999954223633,60.67835235595703,229700,BYDDY_diario
2021-01-08,62.56999969482422,62.790000915527344,61.97999954223633,62.709999084472656,61.39302062988281,267800,BYDDY_diario
2021-01-11,65.79000091552734,65.95999908447266,64.44000244140625,64.44999694824219,63.09648513793945,560500,BYDDY_diario
2021-01-12,66.0199966430664,68.13999938964844,66.0199966430664,68.0999984741211,66.6698226928711,397800,BYDDY_diario
2021-01-13,66.66000366210938,66.94999694824219,66.0,66.69999694824219,65.29922485351562,305600,BYDDY_diario
2021-01-14,64.86000061035156,64.87000274658203,63.83000183105469,63.88999938964844,62.548240661621094,450600,BYDDY_diario
2021-01-15,61.70000076293945,61.70000076293945,59.40999984741211,59.900001525878906,58.642032623291016,354200,BYDDY_diario
2021-01-19,62.060001373291016,62.060001373291016,60.86000061035156,61.5,60.208431243896484,272900,BYDDY_diario
2021-01-20,61.290000915527344,61.31999969482422,58.81999969482422,59.900001525878906,58.642032623291016,619600,BYDDY_diario
2021-01-21,63.560001373291016,64.29000091552734,63.22999954223633,64.16999816894531,62.822357177734375,295000,BYDDY_diario
2021-01-22,64.88999938964844,66.48999786376953,64.88999938964844,66.41999816894531,65.02510833740234,309700,BYDDY_diario
2021-01-25,72.91000366210938,72.91000366210938,70.0999984741211,70.5999984741211,69.11731719970703,452500,BYDDY_diario
2021-01-26,69.0,69.0999984741211,67.91999816894531,68.33000183105469,66.8949966430664,385800,BYDDY_diario
2021-01-27,65.41999816894531,65.62000274658203,64.0199966430664,64.19999694824219,62.85172653198242,361700,BYDDY_diario
2021-01-28,62.25,62.88999938964844,61.5099983215332,62.599998474121094,61.28533172607422,429700,BYDDY_diario
2021-01-29,62.34000015258789,62.34000015258789,60.279998779296875,60.58000183105469,59.30775833129883,348100,BYDDY_diario
2021-02-01,64.33999633789062,64.83999633789062,62.9900016784668,64.30000305175781,62.94963073730469,310600,BYDDY_diario
2021-02-02,68.05999755859375,69.37000274658203,67.58999633789062,69.0199966430664,67.57051086425781,428500,BYDDY_diario
2021-02-03,70.5999984741211,70.5999984741211,67.5999984741211,67.94999694824219,66.52297973632812,534500,BYDDY_diario
2021-02-04,67.02999877929688,67.55999755859375,65.91000366210938,65.97000122070312,64.58456420898438,317400,BYDDY_diario
2021-02-05,65.4000015258789,65.4000015258789,64.25,65.0999984741211,63.732826232910156,326900,BYDDY_diario
2021-02-08,65.9800033569336,65.9800033569336,64.5999984741211,65.30999755859375,63.938411712646484,173900,BYDDY_diario
2021-02-09,67.44000244140625,68.4000015258789,66.7300033569336,68.37000274658203,66.93415832519531,263300,BYDDY_diario
2021-02-10,69.45999908447266,69.91999816894531,67.7300033569336,68.0999984741211,66.6698226928711,207200,BYDDY_diario
2021-02-11,68.27999877929688,69.58000183105469,68.0,68.55999755859375,67.12016296386719,116600,BYDDY_diario
2021-02-12,68.19999694824219,68.47000122070312,67.51000213623047,68.41000366210938,66.97332000732422,98100,BYDDY_diario
2021-02-16,69.5,69.87999725341797,68.41000366210938,69.0,67.5509262084961,173100,BYDDY_diario
2021-02-17,68.18000030517578,68.38999938964844,67.0,67.94999694824219,66.52297973632812,327900,BYDDY_diario
2021-02-18,65.47000122070312,65.5999984741211,64.18000030517578,64.79000091552734,63.42934036254883,312000,BYDDY_diario
2021-02-19,66.0,66.0,64.13999938964844,64.38999938964844,63.03773498535156,163500,BYDDY_diario
2021-02-22,61.2599983215332,61.529998779296875,60.0,60.0,58.739933013916016,297400,BYDDY_diario
2021-02-23,54.33000183105469,56.70000076293945,53.0099983215332,56.5,55.31344223022461,887000,BYDDY_diario
2021-02-24,55.470001220703125,57.099998474121094,55.029998779296875,56.61000061035156,55.42112731933594,596300,BYDDY_diario
2021-02-25,55.0,56.599998474121094,52.880001068115234,52.880001068115234,51.76945877075195,598600,BYDDY_diario
2021-02-26,51.540000915527344,51.869998931884766,50.349998474121094,51.560001373291016,50.4771842956543,707700,BYDDY_diario
2021-03-01,56.11000061035156,57.20000076293945,55.209999084472656,56.75,55.558189392089844,434700,BYDDY_diario
2021-03-02,56.70000076293945,56.70000076293945,54.0,54.31999969482422,53.179222106933594,379700,BYDDY_diario
2021-03-03,55.150001525878906,55.5,53.20000076293945,53.33000183105469,52.21001434326172,339400,BYDDY_diario
2021-03-04,50.5,53.0,47.29999923706055,48.72999954223633,47.70661926269531,705600,BYDDY_diario
2021-03-05,50.13999938964844,50.97999954223633,46.15999984741211,49.90999984741211,48.86183547973633,630300,BYDDY_diario
2021-03-08,46.43000030517578,48.0,44.61000061035156,44.66999816894531,43.73188018798828,684700,BYDDY_diario
2021-03-09,47.41999816894531,50.20000076293945,46.93000030517578,49.150001525878906,48.1177978515625,508200,BYDDY_diario
2021-03-10,49.02000045776367,49.02000045776367,47.5,47.7599983215332,46.756988525390625,301000,BYDDY_diario
2021-03-11,51.5,52.09000015258789,50.400001525878906,52.09000015258789,50.99605178833008,475600,BYDDY_diario
2021-03-12,50.34000015258789,50.34000015258789,48.9900016784668,49.810001373291016,48.76393508911133,259500,BYDDY_diario
2021-03-15,48.83000183105469,48.86000061035156,48.0,48.52000045776367,47.50102615356445,202800,BYDDY_diario
2021-03-16,49.650001525878906,49.72999954223633,48.849998474121094,49.369998931884766,48.33317184448242,256400,BYDDY_diario
2021-03-17,48.09000015258789,50.209999084472656,48.0,50.209999084472656,49.15553283691406,191800,BYDDY_diario
2021-03-18,49.599998474121094,49.599998474121094,48.040000915527344,48.22999954223633,47.21711349487305,224700,BYDDY_diario
2021-03-19,47.150001525878906,48.369998931884766,46.91999816894531,48.31999969482422,47.30522537231445,141400,BYDDY_diario
2021-03-22,48.779998779296875,48.779998779296875,48.15999984741211,48.650001525878906,47.6282958984375,102500,BYDDY_diario
2021-03-23,47.380001068115234,47.380001068115234,46.119998931884766,46.220001220703125,45.249332427978516,236200,BYDDY_diario
2021-03-24,43.9900016784668,43.9900016784668,41.63999938964844,41.689998626708984,40.8144645690918,767300,BYDDY_diario
2021-03-25,42.25,43.72999954223633,42.08000183105469,43.459999084472656,42.54729461669922,269300,BYDDY_diario
2021-03-26,45.130001068115234,45.790000915527344,44.189998626708984,45.400001525878906,44.44654846191406,399600,BYDDY_diario
2021-03-29,44.25,44.25,43.369998931884766,43.5099983215332,42.59624099731445,317200,BYDDY_diario
2021-03-30,43.310001373291016,44.630001068115234,43.130001068115234,44.349998474121094,43.41859817504883,240200,BYDDY_diario
2021-03-31,43.0,43.52000045776367,42.599998474121094,43.27000045776367,42.36128616333008,262500,BYDDY_diario
2021-04-01,46.16999816894531,46.36000061035156,45.150001525878906,45.2400016784668,44.289913177490234,255300,BYDDY_diario
2021-04-05,46.0,47.060001373291016,45.959999084472656,46.2599983215332,45.28848648071289,174500,BYDDY_diario
2021-04-06,46.099998474121094,46.720001220703125,45.70000076293945,46.130001068115234,45.16122055053711,184100,BYDDY_diario
2021-04-07,45.88999938964844,45.88999938964844,44.91999816894531,44.959999084472656,44.01578903198242,175300,BYDDY_diario
2021-04-08,45.900001525878906,46.45000076293945,45.61000061035156,45.61000061035156,44.65214157104492,204700,BYDDY_diario
2021-04-09,45.400001525878906,45.400001525878906,44.599998474121094,45.099998474121094,44.15284729003906,121300,BYDDY_diario
2021-04-12,43.310001373291016,44.0,43.310001373291016,43.81999969482422,42.89973449707031,212600,BYDDY_diario
2021-04-13,44.08000183105469,44.790000915527344,43.7400016784668,44.41999816894531,43.48712921142578,213800,BYDDY_diario
2021-04-14,46.04999923706055,46.47999954223633,44.97999954223633,45.04999923706055,44.10390090942383,201900,BYDDY_diario
2021-04-15,45.47999954223633,45.54999923706055,44.93000030517578,45.06999969482422,44.12348175048828,147200,BYDDY_diario
2021-04-16,45.650001525878906,45.650001525878906,45.060001373291016,45.31999969482422,44.368228912353516,220000,BYDDY_diario
2021-04-19,47.599998474121094,47.599998474121094,46.61000061035156,47.0,46.0129508972168,207300,BYDDY_diario
2021-04-20,47.5,47.5,46.310001373291016,46.400001525878906,45.4255485534668,117100,BYDDY_diario
2021-04-21,46.16999816894531,46.65999984741211,45.720001220703125,46.65999984741211,45.68008804321289,79900,BYDDY_diario
2021-04-22,46.349998474121094,46.349998474121094,45.56999969482422,45.56999969482422,44.61298370361328,109400,BYDDY_diario
2021-04-23,46.849998474121094,46.849998474121094,46.099998474121094,46.7599983215332,45.777984619140625,57800,BYDDY_diario
2021-04-26,46.0,46.0,45.5,45.70000076293945,44.74025344848633,105000,BYDDY_diario
2021-04-27,46.0,46.2599983215332,45.56999969482422,45.56999969482422,44.61298370361328,67700,BYDDY_diario
2021-04-28,45.4900016784668,45.4900016784668,44.52000045776367,44.529998779296875,43.594818115234375,189000,BYDDY_diario
2021-04-29,43.15999984741211,43.5099983215332,42.279998779296875,42.91999816894531,42.01862716674805,243200,BYDDY_diario
2021-04-30,41.439998626708984,41.59000015258789,41.0,41.43000030517578,40.55992126464844,147200,BYDDY_diario
2021-05-03,41.279998779296875,41.689998626708984,40.25,40.279998779296875,39.434078216552734,255900,BYDDY_diario
2021-05-04,41.29999923706055,41.29999923706055,39.54999923706055,39.959999084472656,39.12079620361328,229300,BYDDY_diario
2021-05-05,40.119998931884766,40.88999938964844,40.119998931884766,40.400001525878906,39.55155563354492,124000,BYDDY_diario
2021-05-06,39.36000061035156,39.36000061035156,38.380001068115234,38.81999969482422,38.004737854003906,299000,BYDDY_diario
2021-05-07,37.31999969482422,40.0,37.040000915527344,37.540000915527344,36.75162124633789,236400,BYDDY_diario
2021-05-10,37.5,37.68000030517578,36.0,36.150001525878906,35.390811920166016,317700,BYDDY_diario
2021-05-11,34.79999923706055,36.720001220703125,34.779998779296875,36.709999084472656,35.93904495239258,300900,BYDDY_diario
2021-05-12,38.11000061035156,38.380001068115234,37.0,37.0099983215332,36.23274612426758,226200,BYDDY_diario
2021-05-13,36.72999954223633,37.02000045776367,36.0099983215332,36.04999923706055,35.292911529541016,222200,BYDDY_diario
2021-05-14,36.7599983215332,37.880001068115234,36.7599983215332,37.790000915527344,36.99637222290039,226100,BYDDY_diario
2021-05-17,39.75,39.75,38.720001220703125,39.4900016784668,38.66066360473633,224800,BYDDY_diario
2021-05-18,39.93000030517578,39.93000030517578,38.7599983215332,39.61000061035156,38.77814483642578,160500,BYDDY_diario
2021-05-19,38.849998474121094,39.88999938964844,38.779998779296875,39.81999969482422,38.98373794555664,615100,BYDDY_diario
2021-05-20,41.54999923706055,42.130001068115234,41.54999923706055,42.0,41.117950439453125,201900,BYDDY_diario
2021-05-21,43.29999923706055,43.689998626708984,42.7599983215332,42.90999984741211,42.00884246826172,301800,BYDDY_diario
2021-05-24,43.18000030517578,43.939998626708984,42.90999984741211,43.810001373291016,42.88994216918945,167200,BYDDY_diario
2021-05-25,45.0,45.0,43.790000915527344,44.099998474121094,43.17384719848633,136900,BYDDY_diario
2021-05-26,45.27000045776367,45.95000076293945,44.91999816894531,45.95000076293945,44.98500061035156,131800,BYDDY_diario
2021-05-27,45.04999923706055,45.650001525878906,45.04999923706055,45.52000045776367,44.564029693603516,126200,BYDDY_diario
2021-05-28,45.97999954223633,46.2400016784668,45.63999938964844,46.099998474121094,45.1318473815918,94200,BYDDY_diario
2021-06-01,49.349998474121094,49.75,48.79999923706055,49.4900016784668,48.45065689086914,219500,BYDDY_diario
2021-06-02,49.84000015258789,49.880001068115234,49.5,49.5099983215332,48.47023391723633,110100,BYDDY_diario
2021-06-03,48.5099983215332,48.689998626708984,48.04999923706055,48.43000030517578,47.41291809082031,112000,BYDDY_diario
2021-06-04,49.33000183105469,50.09000015258789,48.720001220703125,50.02000045776367,48.96952438354492,134600,BYDDY_diario
2021-06-07,49.599998474121094,49.599998474121094,48.599998474121094,49.439998626708984,48.40170669555664,169600,BYDDY_diario
2021-06-08,51.88999938964844,52.4900016784668,51.88999938964844,52.150001525878906,51.0547981262207,191000,BYDDY_diario
2021-06-09,52.0,52.0,51.2599983215332,51.36000061035156,50.32481002807617,130100,BYDDY_diario
2021-06-10,53.91999816894531,54.790000915527344,53.91999816894531,54.650001525878906,53.54849624633789,231700,BYDDY_diario
2021-06-11,55.29999923706055,55.599998474121094,54.75,55.349998474121094,54.2343864440918,162700,BYDDY_diario
2021-06-14,55.61000061035156,56.43000030517578,55.349998474121094,56.36000061035156,55.224029541015625,203900,BYDDY_diario
2021-06-15,57.5099983215332,58.0099983215332,56.650001525878906,56.869998931884766,55.723751068115234,178700,BYDDY_diario
2021-06-16,53.25,53.81999969482422,52.81999969482422,53.38999938964844,52.31389236450195,319000,BYDDY_diario
2021-06-17,57.16999816894531,57.95000076293945,57.15999984741211,57.869998931884766,56.70359420776367,292500,BYDDY_diario
2021-06-18,58.65999984741211,59.790000915527344,58.04999923706055,59.54999923706055,58.349735260009766,318600,BYDDY_diario
2021-06-21,59.880001068115234,59.880001068115234,59.13999938964844,59.52000045776367,58.32033920288086,269100,BYDDY_diario
2021-06-22,58.0,58.0,56.86000061035156,57.0,55.851131439208984,424200,BYDDY_diario
2021-06-23,58.75,59.150001525878906,58.7400016784668,59.06999969482422,57.87940979003906,384800,BYDDY_diario
2021-06-24,58.58000183105469,58.75,58.290000915527344,58.56999969482422,57.38948440551758,123900,BYDDY_diario
2021-06-25,58.439998626708984,58.95000076293945,58.439998626708984,58.66999816894531,57.487464904785156,111100,BYDDY_diario
2021-06-28,60.599998474121094,61.40999984741211,59.86000061035156,61.349998474121094,60.11344909667969,194500,BYDDY_diario
2021-06-29,61.279998779296875,61.369998931884766,60.5099983215332,61.349998474121094,60.11344909667969,121500,BYDDY_diario
2021-06-30,59.779998779296875,60.189998626708984,59.11000061035156,60.08000183105469,58.86905288696289,134900,BYDDY_diario
2021-07-01,59.400001525878906,59.650001525878906,58.54999923706055,58.7400016784668,57.556060791015625,329400,BYDDY_diario
2021-07-02,56.810001373291016,57.06999969482422,56.29999923706055,56.9900016784668,55.84133529663086,118700,BYDDY_diario
2021-07-06,57.22999954223633,57.70000076293945,57.0,57.220001220703125,56.06669998168945,149600,BYDDY_diario
2021-07-07,57.349998474121094,58.189998626708984,56.81999969482422,56.88999938964844,55.74334716796875,195900,BYDDY_diario
2021-07-08,55.380001068115234,56.459999084472656,55.0,56.31999969482422,55.184837341308594,346700,BYDDY_diario
2021-07-09,56.720001220703125,56.720001220703125,55.81999969482422,56.349998474121094,55.214229583740234,105700,BYDDY_diario
2021-07-12,59.939998626708984,59.95000076293945,58.90999984741211,59.79999923706055,58.594696044921875,210100,BYDDY_diario
2021-07-13,59.90999984741211,60.43000030517578,59.849998474121094,59.880001068115234,58.67308044433594,237300,BYDDY_diario
2021-07-14,57.79999923706055,57.79999923706055,56.540000915527344,56.65999984741211,55.517982482910156,230200,BYDDY_diario
2021-07-15,55.08000183105469,55.40999984741211,54.70000076293945,54.9900016784668,53.88164520263672,133800,BYDDY_diario
2021-07-16,54.75,55.25,53.779998779296875,53.869998931884766,52.78421401977539,124300,BYDDY_diario
2021-07-19,52.0,53.09000015258789,52.0,53.060001373291016,51.990543365478516,294600,BYDDY_diario
2021-07-20,53.04999923706055,53.310001373291016,52.5099983215332,53.22999954223633,52.1571159362793,104800,BYDDY_diario
2021-07-21,55.790000915527344,56.959999084472656,55.790000915527344,56.939998626708984,55.792335510253906,106600,BYDDY_diario
2021-07-22,57.400001525878906,57.400001525878906,56.66999816894531,57.060001373291016,55.90992736816406,149100,BYDDY_diario
2021-07-23,57.70000076293945,57.779998779296875,57.279998779296875,57.5099983215332,56.350852966308594,170300,BYDDY_diario
2021-07-26,56.0,56.34000015258789,55.400001525878906,55.630001068115234,54.50874328613281,217000,BYDDY_diario
2021-07-27,52.5099983215332,53.27000045776367,50.900001525878906,52.220001220703125,51.16747283935547,696500,BYDDY_diario
2021-07-28,53.540000915527344,57.5,53.540000915527344,57.29999923706055,56.145084381103516,382700,BYDDY_diario
2021-07-29,59.08000183105469,59.16999816894531,58.36000061035156,58.95000076293945,57.7618293762207,231500,BYDDY_diario
2021-07-30,60.15999984741211,61.9900016784668,60.15999984741211,61.720001220703125,60.47599792480469,455500,BYDDY_diario
2021-08-02,65.66000366210938,66.6500015258789,65.66000366210938,65.98999786376953,64.65992736816406,511600,BYDDY_diario
2021-08-03,65.98999786376953,66.16999816894531,65.54000091552734,66.0999984741211,64.76770782470703,257200,BYDDY_diario
2021-08-04,70.08999633789062,71.30000305175781,70.08999633789062,70.80000305175781,69.37298583984375,406300,BYDDY_diario
2021-08-05,70.63999938964844,71.83999633789062,70.63999938964844,71.73999786376953,70.29403686523438,352200,BYDDY_diario
2021-08-06,71.0,71.0,69.30999755859375,69.72000122070312,68.31475067138672,199600,BYDDY_diario
2021-08-09,67.0,68.87999725341797,67.0,68.63999938964844,67.25652313232422,236700,BYDDY_diario
2021-08-10,69.0199966430664,69.75,68.5,68.73999786376953,67.35449981689453,150300,BYDDY_diario
2021-08-11,69.75,69.98999786376953,68.41000366210938,69.05999755859375,67.66804504394531,120100,BYDDY_diario
2021-08-12,71.25,71.4000015258789,69.95999908447266,70.44999694824219,69.03003692626953,165400,BYDDY_diario
2021-08-13,70.19000244140625,70.19000244140625,69.70999908447266,70.05000305175781,68.63810729980469,110700,BYDDY_diario
2021-08-16,63.849998474121094,65.23999786376953,63.849998474121094,64.47000122070312,63.170570373535156,239500,BYDDY_diario
2021-08-17,64.16000366210938,65.31999969482422,64.1500015258789,64.54000091552734,63.23915481567383,227400,BYDDY_diario
2021-08-18,65.41999816894531,66.66000366210938,65.41999816894531,66.30999755859375,64.97348022460938,80500,BYDDY_diario
2021-08-19,65.12999725341797,66.76000213623047,65.12999725341797,66.23999786376953,64.90489196777344,168400,BYDDY_diario
2021-08-20,65.0999984741211,66.0,64.0,65.36000061035156,64.0426254272461,123800,BYDDY_diario
2021-08-23,67.75,68.61000061035156,67.0,68.4000015258789,67.0213623046875,117500,BYDDY_diario
2021-08-24,68.72000122070312,69.12999725341797,68.38999938964844,68.75,67.36430358886719,176700,BYDDY_diario
2021-08-25,67.5,68.33000183105469,67.5,68.19000244140625,66.81558990478516,58400,BYDDY_diario
2021-08-26,65.80000305175781,66.44000244140625,65.19999694824219,65.22000122070312,63.905452728271484,168500,BYDDY_diario
2021-08-27,66.2699966430664,66.88999938964844,65.02999877929688,65.66000366210938,64.33658599853516,85600,BYDDY_diario
2021-08-30,66.5999984741211,67.31999969482422,65.87000274658203,67.22000122070312,65.8651351928711,94600,BYDDY_diario
2021-08-31,66.86000061035156,67.2699966430664,66.36000061035156,67.12999725341797,65.7769546508789,120300,BYDDY_diario
2021-09-01,66.77999877929688,67.08000183105469,66.0,66.5,65.15965270996094,125300,BYDDY_diario
2021-09-02,66.80000305175781,67.95999908447266,66.80000305175781,67.12999725341797,65.7769546508789,97200,BYDDY_diario
2021-09-03,65.0999984741211,66.08000183105469,65.0999984741211,65.5999984741211,64.27779388427734,143900,BYDDY_diario
2021-09-07,69.63999938964844,70.4000015258789,69.2699966430664,70.33000183105469,68.9124526977539,217400,BYDDY_diario
2021-09-08,69.76000213623047,69.76000213623047,68.0,68.06999969482422,66.69800567626953,180600,BYDDY_diario
2021-09-09,67.75,68.61000061035156,67.44999694824219,68.12000274658203,66.74700164794922,80900,BYDDY_diario
2021-09-10,67.51000213623047,67.51000213623047,66.12999725341797,66.2300033569336,64.89510345458984,102300,BYDDY_diario
2021-09-13,67.05000305175781,67.05000305175781,65.44000244140625,66.0999984741211,64.76770782470703,96600,BYDDY_diario
2021-09-14,67.06999969482422,68.0,67.0,67.19999694824219,65.84554290771484,124900,BYDDY_diario
2021-09-15,65.8499984741211,67.04000091552734,65.5999984741211,66.83000183105469,65.48300170898438,78700,BYDDY_diario
2021-09-16,63.70000076293945,64.2300033569336,63.33000183105469,63.97999954223633,62.6904411315918,146100,BYDDY_diario
2021-09-17,65.22000122070312,65.87999725341797,65.05999755859375,65.52999877929688,64.2092056274414,140500,BYDDY_diario
2021-09-20,60.7599983215332,61.959999084472656,60.0,60.779998779296875,59.5549430847168,454900,BYDDY_diario
